id,loan_amnt_USD,loan_amnt_eur,funded_amnt_USD,funded_amnt_eur,int_rate,installment_USD,installment_eur,total_pymnt_USD,total_pymnt_eur,exchange_rate,issue_date,loan_status,term_months,sub_grade,verification_status,state_address
44106993.0,35000.0,31490.89990145553,30000.0,26992.19991553331,0.13,687.0,618.1213780657129,6166.0,5547.7968226392795,1.111432195,4.0,1.0,60.0,13.0,1.0,3.0
44115410.0,9800.0,8817.451972407549,9800.0,8817.451972407549,0.13,334.0,300.5131590596042,41913.0,37710.80250199159,1.111432195,4.0,1.0,36.0,14.0,0.0,1.0
44115538.0,20950.0,19343.9738984475,20950.0,19343.9738984475,0.22,590.0,544.7706253023401,5287.0,4881.698806734699,1.083024621,3.0,1.0,60.0,26.0,1.0,2.0
44116149.0,5300.0,4893.702227292209,5300.0,4893.702227292209,0.13,179.0,165.27786767647268,41913.0,38699.951217452515,1.083024621,3.0,1.0,36.0,13.0,1.0,3.0
44116403.0,15125.0,13608.56745741471,1000.0,899.7399971844437,0.16,535.0,481.3608984936774,4808.0,4325.949906462805,1.111432195,4.0,1.0,36.0,17.0,0.0,4.0
44125119.0,35000.0,32316.90150098628,16000.0,14773.440686165157,0.16,397.0,366.56599702547294,3562.0,3288.937232757518,1.083024621,3.0,1.0,60.0,18.0,0.0,2.0
44125777.0,20000.0,18466.800857706447,20000.0,18466.800857706447,0.15,699.0,645.4146899768402,6276.0,5794.882109148282,1.083024621,3.0,1.0,36.0,16.0,1.0,2.0
44125780.0,12000.0,10852.983997637164,12000.0,10852.983997637164,0.13,410.0,370.81028658593647,3681.0,3329.1528412752,1.1056866943333332,0.0,1.0,36.0,14.0,1.0,2.0
44125874.0,6125.0,5510.907482754717,6125.0,5510.907482754717,0.28,217.0,195.2435793890243,1947.0,1751.7937745181118,1.111432195,4.0,1.0,36.0,17.0,1.0,2.0
44125895.0,35000.0,32316.90150098628,6000.0,5540.040257311934,0.28,197.0,181.89798844840848,1777.0,1640.7752562072178,1.083024621,3.0,1.0,36.0,10.0,1.0,1.0
44126157.0,12000.0,11080.080514623867,12000.0,11080.080514623867,0.28,402.0,371.18269723989954,12427.0,11474.3467129359,1.083024621,3.0,1.0,36.0,12.0,0.0,2.0
44126717.0,35000.0,31490.89990145553,35000.0,31490.89990145553,0.28,1095.0,985.2152969169658,9839.0,8852.541832297742,1.111432195,4.0,1.0,36.0,5.0,1.0,1.0
44127058.0,20425.0,18472.68317931159,20425.0,18472.68317931159,0.28,593.0,536.3182925499032,5286.0,4780.73945095917,1.1056866943333332,0.0,1.0,60.0,28.0,1.0,2.0
44137895.0,5000.0,4498.699985922219,5000.0,4498.699985922219,0.13,169.0,152.056059524171,1516.0,1364.0058357316166,1.111432195,4.0,1.0,36.0,13.0,0.0,4.0
44138038.0,6500.0,6001.710278754595,6500.0,6001.710278754595,0.14,224.0,206.8281696063122,2007.0,1853.143466070842,1.083024621,3.0,1.0,36.0,15.0,1.0,3.0
44138830.0,5000.0,4498.699985922219,5000.0,4498.699985922219,0.13,169.0,152.056059524171,1519.0,1366.70505572317,1.111432195,4.0,1.0,36.0,13.0,1.0,3.0
44138980.0,35000.0,32316.90150098628,16800.0,15512.112720473415,0.19,440.0,406.26961886954183,3947.0,3644.423149268367,1.083024621,3.0,1.0,60.0,23.0,1.0,2.0
44139248.0,35000.0,32316.90150098628,10000.0,9233.400428853223,0.28,322.0,297.31549380907376,10589.0,9777.247714112678,1.083024621,3.0,1.0,36.0,8.0,0.0,3.0
44139342.0,35000.0,31490.89990145553,24000.0,21593.75993242665,0.28,537.0,483.16037848804626,1653.0,1487.2702153458854,1.111432195,4.0,0.0,60.0,11.0,1.0,3.0
44139511.0,14000.0,12926.760600394513,14000.0,12926.760600394513,0.2,374.0,345.32917603911056,3647.0,3367.4211364027706,1.083024621,3.0,1.0,60.0,24.0,1.0,2.0
44140180.0,35000.0,31490.89990145553,12600.0,11336.723964523992,0.28,406.0,365.29443885688414,3644.0,3278.652549740113,1.111432195,4.0,1.0,36.0,8.0,1.0,4.0
44140473.0,20000.0,17994.799943688875,20000.0,17994.799943688875,0.13,683.0,614.5224180769751,21450.0,19299.422939606317,1.111432195,4.0,1.0,36.0,14.0,1.0,3.0
44140711.0,10000.0,8997.399971844437,1000.0,899.7399971844437,0.16,246.0,221.33603930737314,2205.0,1983.9266937916984,1.111432195,4.0,1.0,60.0,17.0,1.0,1.0
44141233.0,35000.0,31490.89990145553,20500.0,18444.669942281096,0.28,627.0,564.1369782346462,20801.0,18715.491681433614,1.111432195,4.0,1.0,36.0,2.0,1.0,3.0
44141565.0,35000.0,31490.89990145553,2000.0,1799.4799943688874,0.28,67.0,60.28257981135773,602.0,541.6434783050352,1.111432195,4.0,1.0,36.0,12.0,0.0,1.0
44141629.0,2400.0,2159.375993242665,2400.0,2159.375993242665,0.18,1372.0,1234.4432761370567,787.0,708.0953777841572,1.111432195,4.0,1.0,36.0,22.0,0.0,2.0
44142419.0,15000.0,13496.099957766655,15000.0,13496.099957766655,0.28,469.0,421.9780586795041,4317.0,3884.1775678452436,1.111432195,4.0,1.0,36.0,5.0,1.0,3.0
44142576.0,14600.0,13136.203958892878,14600.0,13136.203958892878,0.2,390.0,350.89859890193304,3500.0,3149.089990145553,1.111432195,4.0,1.0,60.0,24.0,1.0,0.0
44142770.0,13000.0,12003.42055750919,13000.0,12003.42055750919,0.18,475.0,438.5865203705281,4265.0,3938.0452829058995,1.083024621,3.0,1.0,36.0,22.0,1.0,1.0
44142854.0,23925.0,21526.279432637817,23925.0,21526.279432637817,0.16,588.0,529.0471183444529,5277.0,4747.927965142309,1.111432195,4.0,1.0,60.0,17.0,1.0,3.0
44143482.0,6000.0,5398.439983106662,6000.0,5398.439983106662,0.28,200.0,179.94799943688875,1792.0,1612.3340749545232,1.111432195,4.0,1.0,36.0,11.0,0.0,0.0
44143492.0,16950.0,15250.592952276322,16950.0,15250.592952276322,0.18,432.0,388.6876787836797,3997.0,3596.2607687462214,1.111432195,4.0,1.0,60.0,21.0,1.0,1.0
44143694.0,21925.0,19726.79943826893,21925.0,19726.79943826893,0.13,742.0,667.6070779108572,6663.0,5994.967601239949,1.111432195,4.0,1.0,36.0,13.0,1.0,2.0
44143886.0,7000.0,6298.179980291106,1000.0,899.7399971844437,0.14,241.0,216.83733932145094,2167.0,1949.7365738986896,1.111432195,4.0,1.0,36.0,15.0,0.0,2.0
44200925.0,35000.0,31490.89990145553,35000.0,31490.89990145553,0.17,880.0,791.7711975223104,8079.0,7268.999437253121,1.111432195,4.0,1.0,60.0,19.0,1.0,0.0
44239252.0,21600.0,19434.383939183983,21600.0,19434.383939183983,0.28,488.0,439.0731186260085,41913.0,37710.80250199159,1.111432195,4.0,1.0,60.0,12.0,1.0,1.0
44239530.0,6000.0,5398.439983106662,6000.0,5398.439983106662,0.28,200.0,179.94799943688875,1596.0,1435.9850355063722,1.111432195,4.0,1.0,36.0,11.0,1.0,2.0
44240282.0,15000.0,13496.099957766655,15000.0,13496.099957766655,0.28,462.0,415.679878699213,4157.0,3740.2191682957323,1.111432195,4.0,1.0,36.0,4.0,0.0,4.0
44259286.0,14350.0,12911.268959596768,1000.0,899.7399971844437,0.16,511.0,459.76713856125076,7657.0,6889.309158441285,1.111432195,4.0,1.0,36.0,18.0,1.0,2.0
44269524.0,21000.0,18894.539940873317,21000.0,18894.539940873317,0.28,456.0,410.2814387161063,4095.0,3684.435288470297,1.111432195,4.0,1.0,60.0,9.0,1.0,4.0
44269738.0,2400.0,2159.375993242665,2400.0,2159.375993242665,0.28,79.0,71.07945977757106,711.0,639.7151379981394,1.111432195,4.0,1.0,36.0,10.0,1.0,0.0
44279284.0,21750.0,19569.34493876165,21750.0,19569.34493876165,0.23,625.0,562.3374982402773,5572.0,5013.35126431172,1.111432195,4.0,1.0,60.0,27.0,1.0,4.0
44279436.0,12000.0,10796.879966213324,12000.0,10796.879966213324,0.28,400.0,359.8959988737775,3593.0,3232.7658098837064,1.111432195,4.0,1.0,36.0,11.0,1.0,3.0
44279548.0,12000.0,10796.879966213324,12000.0,10796.879966213324,0.28,375.0,337.4024989441664,12663.0,11393.40758434661,1.111432195,4.0,1.0,36.0,5.0,1.0,1.0
44309246.0,16000.0,14395.8399549511,16000.0,14395.8399549511,0.13,1372.0,1234.4432761370567,4908.0,4415.92390618125,1.111432195,4.0,1.0,36.0,14.0,0.0,4.0
44330123.0,11000.0,9897.13996902888,11000.0,9897.13996902888,0.28,339.0,305.0118590455264,3044.0,2738.8085514294467,1.111432195,4.0,1.0,36.0,4.0,0.0,1.0
44330199.0,5000.0,4498.699985922219,1000.0,899.7399971844437,0.28,154.0,138.55995956640433,1236.0,1112.0786365199724,1.111432195,4.0,1.0,36.0,4.0,1.0,2.0
44339370.0,6400.0,5758.33598198044,1000.0,899.7399971844437,0.28,197.0,177.2487794453354,1773.0,1595.2390150080187,1.111432195,4.0,1.0,36.0,4.0,0.0,2.0
44339445.0,13700.0,12326.437961426878,13700.0,12326.437961426878,0.18,349.0,314.0092590173709,3120.0,2807.1887912154643,1.111432195,4.0,0.0,60.0,21.0,1.0,2.0
44369408.0,12000.0,10796.879966213324,12000.0,10796.879966213324,0.17,303.0,272.62121914688646,2722.0,2449.092272336056,1.111432195,4.0,1.0,60.0,20.0,1.0,2.0
44370061.0,13500.0,12146.48996198999,13500.0,12146.48996198999,0.28,441.0,396.78533875833966,3968.0,3570.168308827873,1.111432195,4.0,0.0,36.0,9.0,1.0,1.0
44389361.0,22525.0,20266.643436579594,22525.0,20266.643436579594,0.28,737.0,663.108377924935,6622.0,5958.0782613553865,1.111432195,4.0,1.0,60.0,9.0,1.0,3.0
44399595.0,18000.0,16195.319949319986,18000.0,16195.319949319986,0.28,555.0,499.35569843736624,5589.0,5028.646844263856,1.111432195,4.0,1.0,36.0,4.0,1.0,4.0
44409712.0,35000.0,31490.89990145553,14000.0,12596.359960582213,0.19,367.0,330.20457896669086,3289.0,2959.2448507396352,1.111432195,4.0,1.0,60.0,23.0,1.0,1.0
44419159.0,21550.0,19389.39693932476,21550.0,19389.39693932476,0.22,607.0,546.1421782909573,5438.0,4892.786104689005,1.111432195,4.0,1.0,60.0,26.0,1.0,4.0
44439548.0,15000.0,13496.099957766655,15000.0,13496.099957766655,0.28,458.0,412.0809187104752,4565.0,4107.313087146986,1.111432195,4.0,1.0,36.0,2.0,0.0,2.0
44459221.0,35000.0,31490.89990145553,10150.0,9132.360971422104,0.17,256.0,230.3334392792176,2302.0,2071.2014735185894,1.111432195,4.0,1.0,60.0,20.0,1.0,3.0
44479117.0,16800.0,15115.631952698654,16800.0,15115.631952698654,0.28,376.0,338.3022389413508,3374.0,3035.722750500313,1.111432195,4.0,1.0,60.0,11.0,1.0,3.0
44479238.0,15000.0,13496.099957766655,15000.0,13496.099957766655,0.19,393.0,353.59781889348636,41913.0,37710.80250199159,1.111432195,4.0,1.0,60.0,23.0,1.0,2.0
44479506.0,4000.0,3598.959988737775,4000.0,3598.959988737775,0.28,131.0,117.86593963116212,4032.0,3627.751668647677,1.111432195,4.0,1.0,36.0,10.0,0.0,4.0
44493326.0,20000.0,17994.799943688875,20000.0,17994.799943688875,0.28,434.0,390.4871587780486,41913.0,37710.80250199159,1.111432195,4.0,1.0,60.0,9.0,1.0,4.0
44494007.0,35000.0,31490.89990145553,35000.0,31490.89990145553,0.28,1095.0,985.2152969169658,8844.0,7957.30053509922,1.111432195,4.0,1.0,36.0,5.0,1.0,1.0
44494132.0,12000.0,10796.879966213324,12000.0,10796.879966213324,0.16,427.0,384.18897879775744,3827.0,3443.304969224866,1.111432195,4.0,1.0,36.0,18.0,1.0,1.0
44503123.0,11625.0,10459.477467269158,11625.0,10459.477467269158,0.2,434.0,390.4871587780486,3887.0,3497.2893690559326,1.111432195,4.0,1.0,36.0,24.0,1.0,1.0
44503163.0,8400.0,7557.815976349327,8400.0,7557.815976349327,0.13,287.0,258.22537919193536,41913.0,37710.80250199159,1.111432195,4.0,0.0,36.0,14.0,1.0,4.0
44503270.0,10000.0,8997.399971844437,1000.0,899.7399971844437,0.15,241.0,216.83733932145094,2161.0,1944.3381339155828,1.111432195,4.0,1.0,60.0,16.0,1.0,4.0
44514077.0,15000.0,13496.099957766655,15000.0,13496.099957766655,0.28,348.0,313.1095190201864,3117.0,2804.489571223911,1.111432195,4.0,1.0,60.0,14.0,1.0,3.0
44514760.0,12000.0,10796.879966213324,12000.0,10796.879966213324,0.18,306.0,275.3204391384398,2745.0,2469.786292271298,1.111432195,4.0,1.0,60.0,21.0,1.0,4.0
44515038.0,24000.0,21593.75993242665,1000.0,899.7399971844437,0.2,642.0,577.6330781924129,5794.0,5213.093543686667,1.111432195,4.0,1.0,60.0,24.0,1.0,1.0
44515902.0,14450.0,13001.242959315212,14450.0,13001.242959315212,0.28,430.0,386.8881987893108,3509.0,3157.1876501202128,1.111432195,4.0,1.0,60.0,31.0,1.0,2.0
44523291.0,17000.0,15295.579952135544,17000.0,15295.579952135544,0.28,522.0,469.6642785302796,4722.0,4248.572266704943,1.111432195,4.0,1.0,36.0,3.0,0.0,0.0
44553638.0,13000.0,11696.619963397769,13000.0,11696.619963397769,0.13,302.0,271.721479149702,2701.0,2430.1977323951824,1.111432195,4.0,1.0,60.0,14.0,0.0,2.0
44554189.0,9600.0,8637.50397297066,9600.0,8637.50397297066,0.28,300.0,269.92199915533314,2708.0,2436.4959123754734,1.111432195,4.0,1.0,36.0,5.0,1.0,4.0
44554243.0,9175.0,8255.11447416727,9175.0,8255.11447416727,0.16,325.0,292.4154990849442,2652.0,2386.1104725331447,1.111432195,4.0,1.0,36.0,17.0,1.0,4.0
44554354.0,30000.0,26992.19991553331,1000.0,899.7399971844437,0.24,880.0,791.7711975223104,7881.0,7090.850917810601,1.111432195,4.0,1.0,60.0,29.0,1.0,2.0
44563148.0,15000.0,13566.229997046456,15000.0,13566.229997046456,0.28,478.0,432.31052923921374,4296.0,3885.3682711541046,1.1056866943333332,0.0,1.0,36.0,7.0,0.0,1.0
44563690.0,23875.0,21481.292432778595,23875.0,21481.292432778595,0.16,593.0,533.5458183303751,5330.0,4795.614184993085,1.111432195,4.0,1.0,60.0,18.0,1.0,2.0
44563772.0,20000.0,17994.799943688875,20000.0,17994.799943688875,0.28,447.0,402.18377874144636,41913.0,37710.80250199159,1.111432195,4.0,1.0,60.0,11.0,1.0,1.0
44573403.0,35000.0,31490.89990145553,21000.0,18894.539940873317,0.28,638.0,574.0341182036751,5729.0,5154.610443869678,1.111432195,4.0,1.0,36.0,1.0,1.0,2.0
44573744.0,21000.0,18894.539940873317,21000.0,18894.539940873317,0.28,647.0,582.131778178335,5165.0,4647.157085457652,1.111432195,4.0,0.0,36.0,4.0,1.0,1.0
44573872.0,25600.0,23033.34392792176,25600.0,23033.34392792176,0.28,543.0,488.55881847115296,4879.0,4389.8314462629005,1.111432195,4.0,1.0,60.0,10.0,1.0,1.0
44593370.0,15000.0,13496.099957766655,15000.0,13496.099957766655,0.28,483.0,434.5744186400863,4338.0,3903.0721077861167,1.111432195,4.0,1.0,36.0,8.0,1.0,2.0
44643776.0,12000.0,10796.879966213324,12000.0,10796.879966213324,0.28,1372.0,1234.4432761370567,3326.0,2992.53523063546,1.111432195,4.0,1.0,36.0,4.0,0.0,3.0
44653130.0,24000.0,21593.75993242665,24000.0,21593.75993242665,0.28,537.0,483.16037848804626,4820.0,4336.746786429018,1.111432195,4.0,1.0,60.0,11.0,1.0,1.0
44673337.0,30000.0,26992.19991553331,30000.0,26992.19991553331,0.24,880.0,791.7711975223104,34916.0,31415.321741692038,1.111432195,4.0,1.0,60.0,29.0,1.0,1.0
44673541.0,23225.0,20896.461434608704,23225.0,20896.461434608704,0.16,571.0,513.7515383923173,5123.0,4609.368005575905,1.111432195,4.0,1.0,60.0,17.0,1.0,2.0
44673620.0,11200.0,10077.08796846577,11200.0,10077.08796846577,0.17,281.0,252.8269392088287,2525.0,2271.8434928907204,1.111432195,4.0,1.0,60.0,19.0,1.0,1.0
44683616.0,7000.0,6330.9073319550125,7000.0,6330.9073319550125,0.15,244.0,220.677341285289,2196.0,1986.096071567601,1.1056866943333332,0.0,1.0,36.0,16.0,1.0,4.0
44703276.0,10000.0,8997.399971844437,1000.0,899.7399971844437,0.13,341.0,306.8113390398953,10085.0,9073.877871605115,1.111432195,4.0,1.0,36.0,14.0,0.0,2.0
44703464.0,35000.0,31490.89990145553,26750.0,24068.04492468387,0.16,953.0,857.4522173167749,8556.0,7698.1754159101,1.111432195,4.0,1.0,36.0,18.0,1.0,1.0
44723399.0,7500.0,6748.049978883328,7500.0,6748.049978883328,0.15,262.0,235.73187926232424,2132.0,1918.245673997234,1.111432195,4.0,1.0,36.0,16.0,1.0,2.0
44733310.0,25000.0,22493.49992961109,25000.0,22493.49992961109,0.28,818.0,735.9873176968749,7235.0,6509.61887962945,1.111432195,4.0,1.0,36.0,9.0,0.0,2.0
44733437.0,7000.0,6298.179980291106,7000.0,6298.179980291106,0.28,223.0,200.64201937213096,2004.0,1803.0789543576252,1.111432195,4.0,1.0,36.0,7.0,0.0,1.0
44755624.0,25000.0,22493.49992961109,25000.0,22493.49992961109,0.28,505.0,454.36869857814406,4033.0,3628.6514086448615,1.111432195,4.0,1.0,60.0,5.0,1.0,3.0
44756384.0,28000.0,25192.719921164426,28000.0,25192.719921164426,0.28,570.0,512.851798395133,5118.0,4604.869305589983,1.111432195,4.0,1.0,60.0,6.0,1.0,1.0
44757224.0,15000.0,13496.099957766655,15000.0,13496.099957766655,0.28,491.0,441.77233861756184,4409.0,3966.9536475862124,1.111432195,4.0,1.0,36.0,9.0,0.0,2.0
44765228.0,10000.0,8997.399971844437,10000.0,8997.399971844437,0.28,305.0,274.42069914125534,2458.0,2211.5609130793628,1.111432195,4.0,1.0,36.0,5.0,0.0,1.0
44765271.0,18500.0,16645.189947912208,18500.0,16645.189947912208,0.28,566.0,509.25283840639514,5088.0,4577.87710567445,1.111432195,4.0,1.0,36.0,2.0,0.0,4.0
44765549.0,21000.0,18894.539940873317,21000.0,18894.539940873317,0.28,657.0,591.1291781501795,21182.0,19058.292620360888,1.111432195,4.0,1.0,36.0,5.0,1.0,3.0
44766829.0,28000.0,25192.719921164426,28000.0,25192.719921164426,0.13,956.0,860.1514373083282,41913.0,37710.80250199159,1.111432195,4.0,1.0,36.0,14.0,1.0,4.0
44766855.0,15000.0,13496.099957766655,15000.0,13496.099957766655,0.28,469.0,421.9780586795041,41913.0,37710.80250199159,1.111432195,4.0,1.0,36.0,5.0,0.0,4.0
44766863.0,28000.0,25192.719921164426,28000.0,25192.719921164426,0.17,704.0,633.4169580178484,6313.0,5680.058602225393,1.111432195,4.0,1.0,60.0,19.0,1.0,3.0
44767027.0,20000.0,17994.799943688875,20000.0,17994.799943688875,0.13,677.0,609.1239780938683,21723.0,19545.05195883767,1.111432195,4.0,1.0,36.0,13.0,1.0,1.0
44767213.0,35000.0,31490.89990145553,16000.0,14395.8399549511,0.28,500.0,449.86999859222186,4498.0,4047.0305073356276,1.111432195,4.0,1.0,36.0,5.0,1.0,1.0
44775132.0,15000.0,13496.099957766655,15000.0,13496.099957766655,0.28,458.0,412.0809187104752,4120.0,3706.928788399908,1.111432195,4.0,1.0,36.0,5.0,1.0,4.0
44775456.0,35000.0,31490.89990145553,7000.0,6298.179980291106,0.28,219.0,197.04305938339317,7369.0,6630.184039252165,1.111432195,4.0,1.0,36.0,6.0,1.0,4.0
44775863.0,5000.0,4498.699985922219,5000.0,4498.699985922219,0.28,166.0,149.35683953261764,1497.0,1346.9107757851123,1.111432195,4.0,1.0,36.0,11.0,1.0,1.0
44775975.0,10500.0,9496.36099793252,10500.0,9496.36099793252,0.13,355.0,321.0674432634328,3197.0,2891.415820037168,1.1056866943333332,0.0,1.0,36.0,13.0,1.0,3.0
44776253.0,18400.0,16555.215948193763,18400.0,16555.215948193763,0.21,1372.0,1234.4432761370567,4355.0,3918.3676877382522,1.111432195,4.0,1.0,60.0,25.0,1.0,2.0
44776377.0,35000.0,31490.89990145553,11000.0,9897.13996902888,0.13,375.0,337.4024989441664,3366.0,3028.5248305228374,1.111432195,4.0,1.0,36.0,14.0,0.0,2.0
44785953.0,7900.0,7107.9459777571055,7900.0,7107.9459777571055,0.28,247.0,222.23577930455758,1992.0,1792.282074391412,1.111432195,4.0,1.0,36.0,5.0,1.0,4.0
44795663.0,35000.0,31490.89990145553,35000.0,31490.89990145553,0.28,790.0,710.7945977757105,36640.0,32966.473496838014,1.111432195,4.0,1.0,60.0,12.0,1.0,2.0
44795725.0,11200.0,10129.45173112802,11200.0,10129.45173112802,0.18,285.0,257.75836994388266,2579.0,2332.487144158854,1.1056866943333332,0.0,1.0,60.0,21.0,1.0,2.0
44796875.0,24000.0,21593.75993242665,24000.0,21593.75993242665,0.28,485.0,436.3738986344552,4357.0,3920.1671677326212,1.111432195,4.0,0.0,60.0,5.0,1.0,4.0
44797289.0,18000.0,16195.319949319986,18000.0,16195.319949319986,0.28,573.0,515.5510183866862,5155.0,4638.159685485807,1.111432195,4.0,1.0,36.0,7.0,0.0,2.0
44806527.0,17100.0,15385.553951853988,17100.0,15385.553951853988,0.14,1372.0,1234.4432761370567,17150.0,15430.54095171321,1.111432195,4.0,1.0,36.0,15.0,1.0,2.0
44807871.0,18500.0,16645.189947912208,18500.0,16645.189947912208,0.28,414.0,372.4923588343597,3753.0,3376.7242094332173,1.111432195,4.0,1.0,60.0,11.0,1.0,1.0
44815268.0,21000.0,18894.539940873317,21000.0,18894.539940873317,0.28,645.0,580.3322981839661,5800.0,5218.491983669774,1.111432195,4.0,0.0,36.0,3.0,1.0,3.0
44815483.0,5000.0,4498.699985922219,5000.0,4498.699985922219,0.28,159.0,143.05865955232656,1429.0,1285.72845597657,1.111432195,4.0,0.0,36.0,7.0,0.0,3.0
44816356.0,20000.0,17994.799943688875,20000.0,17994.799943688875,0.18,517.0,465.1655785443574,4632.0,4167.595666958343,1.111432195,4.0,1.0,60.0,22.0,1.0,1.0
44825435.0,24000.0,21593.75993242665,24000.0,21593.75993242665,0.28,729.0,655.9104579474595,6556.0,5898.695421541213,1.111432195,4.0,1.0,60.0,1.0,1.0,4.0
44825496.0,13625.0,12258.957461638045,1000.0,899.7399971844437,0.25,404.0,363.49495886251526,2490.0,2240.352592989265,1.111432195,4.0,0.0,60.0,30.0,0.0,3.0
44825613.0,32000.0,28791.6799099022,32000.0,28791.6799099022,0.28,679.0,610.9234580882372,6082.0,5472.218662875786,1.111432195,4.0,1.0,60.0,8.0,1.0,4.0
44836867.0,35000.0,31490.89990145553,20000.0,17994.799943688875,0.13,683.0,614.5224180769751,6120.0,5506.408782768795,1.111432195,4.0,1.0,36.0,14.0,1.0,2.0
44845464.0,9000.0,8097.659974659993,9000.0,8097.659974659993,0.28,273.0,245.62901923135314,2458.0,2211.5609130793628,1.111432195,4.0,1.0,36.0,5.0,0.0,2.0
44845581.0,9675.0,8750.218348094964,9675.0,8750.218348094964,0.17,349.0,315.6409512646142,3140.0,2839.8641460483914,1.1056866943333332,0.0,1.0,36.0,20.0,1.0,4.0
44855180.0,6000.0,5398.439983106662,6000.0,5398.439983106662,0.17,216.0,194.34383939183985,1942.0,1747.2950745321896,1.111432195,4.0,1.0,60.0,20.0,1.0,2.0
44855310.0,30000.0,26992.19991553331,30000.0,26992.19991553331,0.13,697.0,627.1187780375573,6257.0,5629.673162383065,1.111432195,4.0,1.0,60.0,14.0,1.0,4.0
44856133.0,20400.0,18354.695942562652,20400.0,18354.695942562652,0.16,506.0,455.2684385753285,4580.0,4120.809187104752,1.111432195,4.0,1.0,60.0,18.0,1.0,4.0
44865678.0,22000.0,19794.27993805776,22000.0,19794.27993805776,0.13,1372.0,1234.4432761370567,4060.0,3652.9443885688415,1.111432195,4.0,1.0,60.0,14.0,1.0,2.0
44866019.0,35000.0,31490.89990145553,24000.0,21593.75993242665,0.28,521.0,468.76453853309516,4665.0,4197.28708686543,1.111432195,4.0,1.0,60.0,9.0,1.0,1.0
44866529.0,16600.0,14935.683953261765,16600.0,14935.683953261765,0.28,1372.0,1234.4432761370567,4786.0,4306.155626524747,1.111432195,4.0,1.0,36.0,7.0,1.0,2.0
44866754.0,4200.0,3778.9079881746634,1000.0,899.7399971844437,0.28,133.0,119.66541962553102,1200.0,1079.6879966213326,1.111432195,4.0,1.0,36.0,7.0,0.0,1.0
44875763.0,16000.0,14395.8399549511,16000.0,14395.8399549511,0.28,333.0,299.6134190624198,2992.0,2692.0220715758555,1.111432195,4.0,1.0,60.0,7.0,1.0,1.0
44875808.0,4500.0,4048.8299873299966,4500.0,4048.8299873299966,0.17,161.0,144.85813954669544,1304.0,1173.2609563285146,1.111432195,4.0,1.0,36.0,19.0,0.0,0.0
44885256.0,21825.0,19636.825438550484,21825.0,19636.825438550484,0.13,745.0,670.3062979024105,6068.0,5459.622302915204,1.111432195,4.0,1.0,36.0,14.0,1.0,2.0
44886135.0,15000.0,13496.099957766655,15000.0,13496.099957766655,0.28,305.0,274.42069914125534,15010.0,13505.0973577385,1.111432195,4.0,1.0,60.0,6.0,1.0,3.0
44896597.0,12050.0,10841.866966072546,12050.0,10841.866966072546,0.22,466.0,419.2788386879508,1834.0,1650.1231548362698,1.111432195,4.0,0.0,36.0,26.0,1.0,2.0
44896637.0,20000.0,17994.799943688875,20000.0,17994.799943688875,0.14,689.0,619.9208580600817,5502.0,4950.369464508809,1.111432195,4.0,1.0,36.0,15.0,1.0,1.0
44905227.0,35000.0,31490.89990145553,25000.0,22493.49992961109,0.16,615.0,553.3400982684328,25943.0,23341.954746956024,1.111432195,4.0,1.0,60.0,17.0,1.0,2.0
44905762.0,14000.0,12596.359960582213,14000.0,12596.359960582213,0.13,473.0,425.57701866824186,3781.0,3401.916929354382,1.111432195,4.0,1.0,36.0,13.0,0.0,3.0
44905812.0,21000.0,18894.539940873317,21000.0,18894.539940873317,0.28,1372.0,1234.4432761370567,6486.0,5835.713621738302,1.111432195,4.0,1.0,36.0,1.0,1.0,4.0
44915332.0,14000.0,12596.359960582213,14000.0,12596.359960582213,0.13,320.0,287.916799099022,2877.0,2588.5519718996447,1.111432195,4.0,1.0,60.0,13.0,1.0,0.0
44915738.0,12000.0,10796.879966213324,12000.0,10796.879966213324,0.2,1372.0,1234.4432761370567,2877.0,2588.5519718996447,1.111432195,4.0,1.0,60.0,24.0,0.0,2.0
44916418.0,35000.0,31490.89990145553,10000.0,8997.399971844437,0.28,314.0,282.5183591159153,2823.0,2539.9660120516846,1.111432195,4.0,1.0,36.0,6.0,0.0,2.0
44925120.0,4500.0,4048.8299873299966,4500.0,4048.8299873299966,0.13,152.0,136.76047957203545,1367.0,1229.9445761511345,1.111432195,4.0,1.0,36.0,13.0,0.0,2.0
44925500.0,6000.0,5398.439983106662,6000.0,5398.439983106662,0.28,1372.0,1234.4432761370567,1686.0,1516.9616352529722,1.111432195,4.0,1.0,36.0,5.0,1.0,3.0
44925970.0,10000.0,8997.399971844437,10000.0,8997.399971844437,0.28,307.0,276.2201791356242,2752.0,2476.084472251589,1.111432195,4.0,1.0,36.0,3.0,0.0,0.0
44926070.0,7350.0,6613.088979305661,7350.0,6613.088979305661,0.28,240.0,215.9375993242665,2182.0,1963.2326738564561,1.111432195,4.0,1.0,36.0,9.0,1.0,1.0
44936373.0,10575.0,9514.750470225492,10575.0,9514.750470225492,0.16,376.0,338.3022389413508,11474.0,10323.616727694307,1.111432195,4.0,0.0,36.0,18.0,1.0,2.0
44945692.0,20000.0,17994.799943688875,20000.0,17994.799943688875,0.28,611.0,549.7411382796951,5493.0,4942.271804534149,1.111432195,4.0,1.0,36.0,2.0,1.0,3.0
